officer_id,allegation_id,race,gender,cr_text,id,disciplined,allegation_count
22781,1055729,Black,F,"Initial / Intake Allegation 1: The reporting party alleged that the accused
impounded her vehicle and detained her in
the backseat of the squad car without
justification. The accused filed a false police
report which indicated that she left her car
unattended with the keys in the ignition, and
that she was playing loud music. The
accused also ""planted” cannabis in the
backseat of her vehicle because she
refused to identify the unknown
male/subjects that were standing on the
corner.
NOTE: She and the witness
were detained in the backseat of
the squad car.
Initial / Intake Allegation 1: The reporting party alleged that the accused
impounded her vehicle and detained her in
the backseat of the squad car without
justification. The accused filed a false police
report which indicated that she left her car
unattended with the keys in the ignition, and
that she was playing loud music. The
accused also ""planted” cannabis in the
backseat of her vehicle because she
refused to identify the unknown
male/subjects that were standing on the
corner.
NOTE: She and the witness (
were detained in the backseat of
the squad car.
Finding 1: (None Entered)
",225109,false,18
8475,1056044,Black,F,"Initial / Intake Allegation 1:  The reporting party alleges that she called
911 regarding damage to her personal
vehicle [l cunng a domestic
incident The reporting party alleges that
the accused was rude and unprofessional
and stated in an aggressive, ""l don't feel like
doing 1t, go to the police station, and | don't
care""! The reporting party alleges that she
went to the 006TH District Police station to
file a police report The reporting party
alleges that she observed the accused walk
into the station after an unknown officer or
supervisor requested to come in and
process the police report  The reporting
party alleges that she walked back to the
accused to Inquire to what he had given her
and the accused falsely arrested her for
domestic battery
Initial / Intake Allegation 4: The reporting party alleges that she called
911 reg~rrina damaae to her personal
vehicle uring a domestic
incident. Ihe reporting party alleges that
the accused was rude and unprofessional
and stated in an aggressive, | don't feel like
doing it, go to the police station, and | don't
care""! The reporting party alleges that she
went to the 006TH District Police station to
file a police report. The reporting party
alleges that she observed the accused walk
into the station after an unknown officer or
supetrvisor requested to come in and
process the police report. The reporting
party alleges that she walked back to the
accused to inquire to what he had given her
and the accused falsely arrested her for
domestic battery.
Finding 1: (None Entered)
",225306,false,32
18743,1055778,White,M,"Initial / Intake Allegation 1:  The reporting party/victim alleged that the
accused officers acted rudely and
unjustifiably when they came to his condo to
investigate what the officers said was a
report of ""underage drinking by 10-year-
olds."" The reporting party/victim alleged that
the accused male officer compared him to
“Jeffrey Dahmer""; told victim hat
he did not care that he was having a panic
attack; and told victim o ""shut
up.” The reporting party/victim alleged that
the female officer searched the bookbag of
victim _vithout justification.
Initial / Intake Allegation 4: The reporting party/victim alleged that the
accused officers acted rudely and
unjustifiably when they came to his condo to
investigate what the officers said was a
report of ""underage drinking by 10-year-
olds."" The reporting party/victim alleged that
the accused male officer compared him to
“Jeffrey Dahmer""; told victim 1at
he did not care that he was having a panic
attack; and told victim o ""shut
up."" The reporting party/victim alleged that
the female officer searched the bookbag of
victim without justification.
Finding 1: (None Entered)
",225143,false,16
8842,1055995,Black,F,"Initial / Intake Allegation 1: The complainant's tenant
roke into the second floor unit
er property and she called for police
The complainant alleged that the accused
officers failed to assist her in that they did
not arrest Henderson or complete a report
for her.
Initial / Intake Allegation 4: The complainant's tenan
broke into the sevunu vor unit
of her property and she called for police
The complainant alleged that the accused
officers failed to assist her in that they did
not arrest or complete a report
for her.
Finding 1: (None Entered)
",225275,false,20
29271,1055853,Black,M,"Initial / Intake Allegation 1: The complainant alleges that the accused
officer failed to return his tattoo piercing
equipment to him. The complainant states
that PO Palenik, #19081 signed his
inevntory slip and verified that his personal
propertv was not there. Inventory Slip#
The complainant alleges that the accused
officer failed to return his tattoo piercing
equipment to him. The complainant states
that PO Palenik, #19081 signed his
inevntory slip and verified that his personal
property was not there. Inventory Slip#
Initial / Intake Allegation 4: The complainant alleges that the accused
officer failed to return his tattoo piercing
equipment to him. The complainant states
that PO Palenik, #19081 signed his
inevntory slip and verified that his personal
property was not there. Inventory Slip#
The complainant alleges that the accused
officer failed to return his tattoo piercing
equipment to him. The complainant states
that PO Palenik, #19081 signed his
inevntory slip and verified that his personal
property was not there. Inventory Slip#
Finding 1: (None Entered)
",225192,false,12
30364,1055698,White,M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
searched his vehicle without justification.
The reporting party further alleged that the
following day the accused ""Beat 915"" told
him to get the fuck out the park and referred
to him as a ""son of a bitch.""
Initial / Intake Allegation 4: The reporting party alleged that the accused
searched his vehicle without justification.
The reporting party further alleged that the
following day the accused “""Beat 915"" told
him to get the fuck out the park and referred
to him as a ""son of a bitch.”
Finding 1: (None Entered)
",225091,false,16
17041,1055389,Black,F,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HER NINETEEN YEAR OLD SON
SUFFERS FROM A
CALLED
E CALLED '911""
BECAUSE SHE NEEDED ASSISTANCE IN
REMOVING HIM FROM THE HOME SHE
ALLEGES THAT THE ACCUSED
OFFICER REFUSED TO TRANSPORT
HER SON TO
AND HE WAS VERY DISRESPECTFUL
TO HER AND THE OTHER OFFICERS
SHE FURTHER ALLEGES THAT THE
ACCUSED OFFICER ""AGITATED THE
SITUATION MORE THAN IT HELPED ""
Initial / Intake Allegation 4: THE REPORTING PARTY STATES THAT
HER NINETEEN YEAR OLD SON
SUFFERS FP™""
oAt
NU SHE CALLED '911""
BECAUSE SHE NEEDED ASSISTANCE IN
REMOVING HIM FROM THE HOME. SHE
ALLEGES THAT THE ACCUSED
OFFICER REFUSED TO TRANSPORT
HER SON TO
AND HE WAS VERY DISRESPECTFUL
TO HER AND THE OTHER OFFICERS.
SHE FURTHER ALLEGES THAT THE
ACCUSED OFFICER ""AGITATED THE
SITUATION MORE THAN IT HELPED.""
Finding 1: (None Entered)
",224911,,93
19131,1056025,Black,F,"Initial / Intake Allegation 1: The complainant alleged that the accused
officers were rude and unprofessional to her
during their response to her 911 call
regarding a problem with her neighbors and
failed to arrest an offender who remained
on the scene
Initial / Intake Allegation 4: The complainant alleged that the accused
officers were rude and unprofessional to her
during their response to her 911 call
regarding a problem with her neighbors and
failed to arrest an offender who remained
on the scene.
Finding 1: (None Entered)
",225294,false,31
15842,1056144,Black,F,"Initial / Intake Allegation 1:  The reporting party alleged that the accused
failed to respond to her ""911"" calls
regarding her a burglary that occurred in her
home
Initial / Intake Allegation 4:  The reporting party alleged that the accused
failed to respond to her ""911"" calls
regarding her a burglary that occurred in her
home.
Finding 1: (None Entered)
",225371,,11
31903,1055686,White,M,"Initial / Intake Allegation 1: The reporting party/victim alleged that the
accused officers disobeyed court building
tules by entering at an exit and verbally
abused him by using profanity when he
informed them that they had violated those
rules.
Initial / Intake Allegation 5: The reporting party/victim alleged that the
accused officers disobeyed court building
rules by entering at an exit and verbally
abused him by using profanity when he
informed them that they had violated those
rules.
Allegation 2: It has been alleged by the reporting pa hat on
10 May 2012, at approximately 1040 hou
accused Police Officer Edward DANIELS # , Unit entered the
Criminal Courts Building through an exit door and after being informed by
the reporting party that you had to go back to the main entrance you
verbally abused him and called him an &quotasshole.&quot:
Finding 1: (None Entered)
",225087,false,16
